Date,Ret_10,Std_10,Ret_15,Std_15,Ret_20,Std_20,Ret_25,Std_25,Ret_30,Std_30,Ret_35,Std_35,Ret_40,Std_40,Ret_45,Std_45,Ret_50,Std_50,Ret_55,Std_55,Ret_60,Std_60,Target
2000-04-20,-0.0453489905708091,0.026382419106057868,-0.03333618671046512,0.02191995345457519,-0.05967808413306663,0.019317832537852356,-0.014909420912967875,0.018331511325940943,0.023176195975456615,0.019499186192597388,0.039952857917463724,0.019289865003780052,0.07460923777812489,0.01836037530566361,0.0365747888831045,0.018035617863381627,0.020296235170787824,0.01757769189353159,0.02184576995425669,0.017221785930972452,0.023619747827963167,0.017393506721811905,0
2000-04-24,-0.06258677159532589,0.02615703634456479,-0.055545895145169055,0.021691279657906886,-0.07652145295764079,0.01927638311316217,-0.0324211986212104,0.01838008297195467,0.017589194749463744,0.019586040267363592,0.010478361550716464,0.019150386754404447,0.06731105359778322,0.018452377398222888,0.030834874018483838,0.01809918164525004,0.0073832164586145055,0.01764868262075508,-0.004030398199808438,0.017170185340939944,0.01669785900605092,0.01744603505723801,1
2000-04-25,-0.017977023508662704,0.030104727061563075,-0.02066680198783377,0.024474019170473434,-0.025201691648399027,0.02159778336884905,0.013377517587545462,0.020177890253002317,0.0692586641508619,0.02076920315376898,0.06095096436653513,0.02023768301584033,0.08723241027789186,0.01923281622219129,0.09321881044796498,0.018723790432834488,0.06858260286958195,0.018296497793987725,0.04080625193634724,0.018016326597236506,0.0890705465762407,0.017698291596579544,0
2000-04-26,-0.026421193433334267,0.03025726712663457,-0.02454976836286704,0.02456338536614042,-0.030775017228900303,0.021694847269805997,-0.018285298964247687,0.019876134605179285,0.07221714893285469,0.02069447615996754,0.06913376800001547,0.020030908110496407,0.06628800498849952,0.01931072114055643,0.08441385370336008,0.01881888319330751,0.05139260948436686,0.01837214762509528,0.030992507588352147,0.018087751278281747,0.050944645343448336,0.017457598962532593,1
2000-04-27,-0.0019247054689470744,0.028957078557599433,-0.02159736380412003,0.024535466757212777,-0.0351210380411624,0.021689486891011897,-0.027653606542780373,0.019831093378167564,0.0458428078127886,0.020344000161477475,0.06707678420987939,0.020043678247602968,0.055725750925907036,0.019304494710267264,0.06936227309964149,0.018773291327679395,0.036831208193971676,0.018322156800194393,0.014164100277078262,0.018006736997749854,0.037828434474052486,0.01742565444241258,0
2000-04-28,0.00583213657117998,0.02864886028088006,-0.03647950823565527,0.024398593264549108,-0.024466704375311288,0.021427713592208478,-0.0508086017979128,0.019491517417224942,-0.006039938577814041,0.018593281566629233,0.03204567831061045,0.019529576279543215,0.04882234025261756,0.019341885514585728,0.08347872011327873,0.018515466436503543,0.045444271218258336,0.01821288642371467,0.029165717505941657,0.017787539552355628,0.030715252289410522,0.01744806478682253,1
2000-05-01,0.07820313804645451,0.019697374803392873,-0.029315124153381333,0.02465084096613435,-0.022274247703224503,0.021500559484207687,-0.04324980551569624,0.019677733444654216,0.000850448820734151,0.018722144290494857,0.050860842191408295,0.01961117737548155,0.043750008992661016,0.019241725458123665,0.10058270103972777,0.018575846238814496,0.06410652146042839,0.018276579273751533,0.04065486390055906,0.017872244556889752,0.029241249242136114,0.017428415651253984,0
2000-05-02,0.02369538317417419,0.019078300107964435,-0.045563929902461275,0.025096767637441758,-0.04825370838163234,0.0218427930921383,-0.0527885980421976,0.01994828320119485,-0.01420938880625311,0.019063656321651967,0.04167175775706333,0.01984277579306149,0.03336405797273656,0.01946119653600764,0.05964550388409329,0.018650269313795185,0.06563190405416641,0.018238663543840697,0.04099569647578338,0.01786479496542636,0.013219345542548666,0.017622414848722803,0
2000-05-03,-0.02607791148854499,0.0186945889463865,-0.06635463409493791,0.025656770314793353,-0.06448320902447069,0.02233629708200588,-0.07070845789050395,0.020402214525353755,-0.058218739625851335,0.01910211234330477,0.032283708271251044,0.020119952052314764,0.029200327338411824,0.019583671192680858,0.02635456432689587,0.018972259184861447,0.04448041304175643,0.018572183575616855,0.01145916882276321,0.01815043642421793,-0.0089409330732515,0.01789001976242637,1
2000-05-04,-0.009211953184151689,0.018779831430342883,-0.031025295325455282,0.024969098895761363,-0.05069795366062824,0.022449946560833406,-0.06422162789767061,0.020494422491867805,-0.05675419639928858,0.019125111755267293,0.016742217956280392,0.019785680526934992,0.037976194353371184,0.019610002422566445,0.02662516106939883,0.018974462271856406,0.040261683243133284,0.018531424059983162,0.0077306183374634685,0.018115363875638325,-0.014936489579429946,0.017829037614209644,1
2000-05-05,-0.0019579333610098004,0.019161282840431046,-0.004995279124983654,0.02498638819710428,-0.0473069239318189,0.022551485391732976,-0.03529412007147492,0.020469303219762803,-0.061636017494076434,0.018979672442074866,-0.016867354273977675,0.01828741323369414,0.021218262614446814,0.019173803551599467,0.037994924556453924,0.019051166030157555,0.07265130441711509,0.01834221587815838,0.0346168555220947,0.018066333510994417,0.018338301809778024,0.017682317802239177,0
2000-05-08,0.001426726312447002,0.01897974876849883,0.04635821691695696,0.019248932115292515,-0.06116004528287888,0.022483536805657057,-0.05411916883272205,0.020328529107813367,-0.07509472664519379,0.018943731565389595,-0.0309944723087634,0.018282696849399184,0.019015921061910745,0.019194236634751474,0.011905087863163466,0.01889645073169466,0.06873777991023022,0.01837265723480713,0.03226160033093084,0.018083152943024667,0.008809942771061507,0.017709712882109735,0
2000-05-09,-0.04729365224053339,0.012597453082810108,0.0039886373274393705,0.017352536101471434,-0.0652706757491961,0.022510683985766,-0.06796045422836716,0.02029095394318235,-0.07249534388893242,0.01891115570044897,-0.03391613465298793,0.018309237445455314,0.021965011910328514,0.019154698227346084,0.013657312126001742,0.018877054093931506,0.03993875803735847,0.018203169825226045,0.04592515820743159,0.01786379726785199,0.021288950629048564,0.01753532943627249,0
2000-05-10,-0.05875924349082062,0.013737090143063905,-0.04490371431776197,0.01673880447047408,-0.08518043692415489,0.022930301958459718,-0.08330901185368766,0.02066925659765187,-0.08953426071972093,0.01926801667639301,-0.07704454245506831,0.01828601938401371,0.013457905442034068,0.019369900419817357,0.010374524509194849,0.018961603491700854,0.007528761497678893,0.018458782884265622,0.025654610212539453,0.01814174236010401,-0.007366634006453765,0.017772006096407944,1
2000-05-11,-0.03285410961939306,0.01644915203090393,-0.012965472947036538,0.01786648214303992,-0.03477881508834013,0.022975518334678795,-0.054451473423513086,0.021295007602066852,-0.06797514766055546,0.019817275066427085,-0.06050771616217343,0.01871428257151799,0.012988698193395543,0.0193559220734106,0.034222674590486335,0.019250208242454176,0.02287164130651398,0.018705101095595793,0.036508163480248434,0.018324743219077698,0.003977098574578619,0.01795443756653284,1
2000-05-12,-0.015847772959392437,0.01698178145948461,-0.006978290624238603,0.018067633545662185,-0.010015636388212457,0.022948161027391185,-0.052327281195047703,0.02134421608270498,-0.040314477334703724,0.01975722507361783,-0.06665637475730524,0.01856223314085834,-0.021887711537206478,0.017999555548908582,0.01619790535121801,0.018836498317205862,0.03297456729322512,0.018762000383243622,0.06763094715388629,0.018143680911424723,0.0295964982588659,0.017898489705625846,1
2000-05-15,-0.012186506089250315,0.01737747084965644,0.021085141352694237,0.018357875913941,0.0660166319572042,0.01866347684908871,-0.04150163024263165,0.02162977435773754,-0.03446075379247482,0.019914531997981075,-0.05543631160494655,0.018796724313519635,-0.011336057268516164,0.018183179676907087,0.03867433610215798,0.018979446062949493,0.0315635029034107,0.01873558328189558,0.08839619495047746,0.018256464708290843,0.051920015371178074,0.01801013766658196,1
2000-05-16,0.017623570670385114,0.016286516079089652,-0.009963335723413458,0.015068892199336457,0.0413189538445593,0.01726714649633209,-0.027940359232076162,0.02174028629231043,-0.03063013771124723,0.019972832044919838,-0.035165027371812485,0.01882181552859273,0.0034141818641320043,0.018232135664609107,0.059295328427448446,0.018935784668574172,0.050987628643121674,0.018716432469998205,0.0772690745544784,0.018101283576217285,0.08325547472455153,0.017797702380948566,0
2000-05-17,0.030825622556217347,0.014421940828803326,-0.0091078181053863,0.015027124317412389,0.0047477110676723555,0.01651031720125316,-0.03552901153872057,0.02181911252757453,-0.03365758646825334,0.020014123964113343,-0.039882835334286604,0.018873808840216205,-0.027393117069633988,0.018004988360934844,0.06310933082746839,0.018872688978011625,0.06002594989462917,0.018556859339450588,0.057180186883113215,0.01813559649493712,0.07530603559797377,0.01785695559515212,0
2000-05-18,0.010957688555640388,0.015095385774936444,-0.01814290130086782,0.015321485000805731,0.0017457353714886992,0.016615331196489672,-0.020067606769814894,0.021251753500300386,-0.03974026510498785,0.020098649997362973,-0.05326393934203022,0.01896379974403735,-0.04579650784364819,0.018063353740639033,0.02769990651192078,0.0186863393364133,0.04893388290901157,0.018652867060967998,0.037582849625039216,0.01820370576110036,0.05121937179877367,0.01788797990251682,0
2000-05-19,-0.016906436139959347,0.01541764714441057,-0.02773385183612298,0.015740215311915648,-0.018864369500969147,0.01694402599087819,-0.021901715264943,0.021302257115416463,-0.06421336007177825,0.020176112360187487,-0.05220055621143427,0.01893930483436943,-0.07854245363403578,0.017965022088244187,-0.03377379041393702,0.0175300393841021,0.004311826474487468,0.018359536165308176,0.021088488416494577,0.01833917915018745,0.055744868277155746,0.017806443971292957,0
2000-05-22,-0.01692425419836585,0.015418399240447484,-0.0487691753278634,0.01520512990015964,-0.01549752788591885,0.016856138988454623,0.02943396271859111,0.017635314640138892,-0.07808429948124473,0.020134594038328554,-0.0710434230310879,0.01883294612344705,-0.09201898084355964,0.017939754571060496,-0.04791872650712925,0.017522287808350755,0.0020916668635448943,0.01837559887339542,-0.005019166335202385,0.018197585975918057,0.05181352571186437,0.017830706772974242,0
2000-05-23,-0.023720023411539337,0.015872292883682308,-0.043426769258274156,0.014838493074668764,-0.07101367565207273,0.01399890098851619,-0.019731386084099967,0.016488210084510766,-0.08899069916073543,0.02025744049306069,-0.0916804776399065,0.01890344801224181,-0.09621536730047175,0.018001926163540544,-0.057636158064527265,0.017632894300520664,-0.0017550115012108236,0.018430690425781205,-0.010062711285537596,0.018259971653758766,0.01621873462581913,0.017749463224861307,1
2000-05-24,0.015267100801608535,0.015060543286547427,-0.0035587020276084402,0.0144110526247277,-0.04349214268921209,0.014534430029971776,-0.02963661351615343,0.01592509015465528,-0.06991333612254635,0.0205566672741214,-0.06804191105207913,0.019145927704482243,-0.07426715991811239,0.018229623795132276,-0.061777441653459775,0.017528122386174416,0.028725006243642603,0.018453052467436677,0.025641625310803384,0.018193909948631116,0.022795862299287428,0.017828166400807383,0
2000-05-25,-0.02463218972403869,0.014114894302513746,-0.028385709486923538,0.014874640291468974,-0.057486299343431746,0.014923707017431629,-0.03759766267107523,0.016172722348219627,-0.05941100481237882,0.020194044680044987,-0.07908366314755177,0.019309483628059086,-0.09260733738459415,0.018385035515150704,-0.08513990588621212,0.017648651781108637,-0.011643491530643146,0.018331789017143794,0.009590484866447646,0.01835009515197119,-0.00176054841752471,0.01794923008173774,1
2000-05-26,-0.03427840232401458,0.01342190439071492,-0.03929875958724338,0.014403597357093918,-0.050126175283407015,0.014927438839863605,-0.04125669294825318,0.016129865853048587,-0.044294038712227035,0.020072445738527334,-0.08660568351906228,0.01922610548608132,-0.0745928796587183,0.018239146174085175,-0.10093477708131982,0.017421445922645228,-0.056166113861221056,0.01709701531011718,-0.018080496972796567,0.017925006714988395,-0.0013038350307894575,0.017949631464597875,1
2000-05-30,-0.01932914680797193,0.016456604798148436,0.0003292682322753038,0.01686131032986914,-0.031515652897222246,0.016476007879624874,0.0017559945447223058,0.01734745204196842,0.046687485149232266,0.017848186006449697,-0.06083077705060358,0.0200486479424134,-0.05378990060044675,0.018908050158551622,-0.07476545841291848,0.018122749860707756,-0.030665204076488095,0.017701400053217284,0.01934518929418605,0.01843448165306941,0.01223435609543877,0.01826929097276084,1
2000-05-31,-0.02677193760464469,0.016038391977917753,0.010558378912475241,0.01671825249363085,-0.009148366934259577,0.015895834718957634,-0.03673527332805815,0.015163530326882528,0.014547016239914612,0.01674348599546306,-0.05471229683672085,0.02005566136420564,-0.05740207531589192,0.018881648227253578,-0.061936964976457176,0.018079176363502324,-0.023357755740512687,0.017693619053404434,0.032523390822803755,0.018369891295624698,0.024215691038476983,0.018223612282396672,1
2000-06-01,0.0010760038104074,0.01692368666215734,0.05072742919584172,0.015878025761864954,0.03190162636662475,0.015379213446370669,-0.0080318142949789,0.01546793535451929,0.005823714878079755,0.016354935703802878,-0.03445300772831317,0.0203065928795277,-0.03258158265784594,0.019085118387051188,-0.038806831523879204,0.018278961841645153,-0.026317113259226588,0.01762751137259208,0.06418533463787579,0.018390449994464653,0.06110195370503657,0.018161772507703247,1
2000-06-02,0.03069217072196473,0.01709250103455719,0.045403379040489966,0.015472224938439328,0.04164985927760512,0.015727433054368283,0.012549269421096909,0.015845213333101432,0.03243790609345343,0.016540417684405524,0.010624563952149835,0.019982164896976354,-0.00904809438302312,0.019274598491994453,-0.02257176862006549,0.01847639384157881,-0.015104337121683464,0.01778359633298749,0.05839207723388551,0.018278974410925807,0.0796260536309763,0.01827953610842169,1
2000-06-05,0.041636224478756034,0.016068541034336133,0.02975014560202549,0.015439815484854433,0.024729788338796688,0.015617936459136995,0.013902372642633054,0.015823568446471988,0.022771854977786887,0.016559764191545163,0.019734509213813034,0.019849483363192724,-0.022577135593022213,0.01923340537974165,-0.010564331732678234,0.01832051807613947,-0.036906229155279746,0.01761901794548854,0.007862434064819013,0.017236193728943066,0.0459480509532435,0.017935326489211655,1
2000-06-06,0.04472348543459681,0.015846441734618695,0.008140816195983724,0.014924224196290466,0.02779923123623096,0.01554205321931971,-0.004045689893266591,0.015618708826256981,0.02922595754867796,0.016444265584909967,0.07415744815318792,0.016978915029158187,-0.033360814046647924,0.01921009075625368,-0.026319937596491094,0.018245754351342184,-0.04729549540896283,0.01760015854965285,-0.00319524107253244,0.017224117819882572,0.046815152298141705,0.017930674115346282,1
2000-06-07,0.06646840948168276,0.01432124210757479,0.005418069553023486,0.014821974778578816,0.04274838607014342,0.015423745506249116,0.0230416402234086,0.015103404598882418,-0.004545266170389972,0.014695249681215461,0.04673702339758279,0.016056440498780276,-0.022522289679052676,0.01924173915518495,-0.025212068158223744,0.018255313491205953,-0.029746957818789,0.01757788992489303,0.00883225141715549,0.01723504358693755,0.06471339798047193,0.01788038333827007,1
2000-06-08,0.046368209679793715,0.014246072787827618,0.011983885095967928,0.01457338887321247,0.06163531048140225,0.014356914589971709,0.042809507652185275,0.014254520711530619,0.002876066990581627,0.014562117200899855,0.016731596163640283,0.015487466468284685,-0.02354512644275264,0.019245610046692105,-0.021673701372285414,0.018232499288011694,-0.027898950238318676,0.017568715126213025,-0.01540923197366606,0.017018722015549638,0.07509321592343632,0.017778923845791834,1
2000-06-09,0.06154472423110846,0.012327978283233527,0.022201326188544535,0.014147612570890524,0.03691253450706977,0.01363472083447789,0.03315901474418492,0.014221303612835925,0.004058424887676715,0.01455417352189841,0.023947061560033234,0.015400641935237961,0.0021337194187296404,0.018735891981130567,-0.017538938916443314,0.01821310243055032,-0.031062613153485685,0.017568561731634354,-0.02359518165510366,0.016998063552262438,0.049901232700465314,0.017551119470663432,0
2000-06-12,0.048617679022215476,0.013531940782679878,0.02622535557493144,0.013830789061351696,0.014339276698200898,0.013789653757920094,0.009318919434972095,0.014271716068534217,-0.0015084962611915387,0.01467308662248631,0.0073609860739622945,0.01552518530047808,0.004323640309988441,0.01869698268920147,-0.037988004496846806,0.01823737906872201,-0.025975200636502827,0.017487014749797927,-0.05231709805910434,0.016895823521768,-0.00754843483900558,0.016605910911982765,1
2000-06-13,0.0351215793332349,0.010939467404882748,0.05237510176387605,0.014216683316322767,0.015792432525262967,0.013884239789528975,0.0354508475655102,0.014620746940113368,0.003605926436012652,0.014864150729198649,0.036877573877957204,0.01570320849970515,0.08180906448246716,0.01628583931469384,-0.02570919771736868,0.018437658413508327,-0.01866832126721185,0.017617722894469133,-0.039643879079683586,0.017076702238387798,0.004456375256746803,0.016759775691523336,1
2000-06-14,0.0346236290029136,0.010947284297453298,0.06890203132692818,0.013306196049192294,0.007851691398268912,0.013730734324083251,0.045182007915388844,0.014487410920377536,0.025475262068654025,0.014362177581669805,-0.002111644325144546,0.014111637175609896,0.049170645242828215,0.015421482096682704,-0.02008866783380725,0.018433437078143763,-0.022778446312978318,0.01759789738437831,-0.027313335973543573,0.017024950484341935,0.011265873262400916,0.01674707504867505,1
2000-06-15,0.019380663201348014,0.009798993193350385,0.0548409915955812,0.012921931290338145,0.020456667011755414,0.01349197806173964,0.07010809239718974,0.01354968163079699,0.05128228956797276,0.01359367320491398,0.011348848906369113,0.013977726508214107,0.02520437807942777,0.014887635687690177,-0.015072344526965153,0.01843340096243422,-0.013200919456497928,0.017572140015694418,-0.01942616832253119,0.017012875116362774,-0.006936450057878574,0.016539896308952882,0
2000-06-16,-0.006138996420949283,0.008614127615023165,0.06389657234357937,0.012055092520802453,0.024553174301015446,0.013308164924139144,0.03926438261954068,0.01306843741399265,0.035510862856655834,0.01366595294984584,0.006410273000147626,0.014040300873829488,0.026298909672504145,0.014869826345000683,0.004485567531200552,0.017996294200189996,-0.015187090803972403,0.01758821901545807,-0.028710765041014774,0.017044889337399186,-0.021243333542632747,0.0165525345525451,1
2000-06-19,0.011443535324483278,0.009406091986401102,0.07547208325052335,0.012210176345491446,0.05307975980323931,0.012907837522784332,0.04119368092650877,0.013130633948523323,0.036173323663279966,0.013684633387018143,0.025345907967116332,0.014150442221500257,0.034215390302270166,0.014978559363065712,0.031178044538296312,0.017961423183605094,-0.011133600268538935,0.01763962492135041,0.0008792035918050445,0.01698586200809684,-0.025462693830796468,0.01648669828754518,1
2000-06-20,0.012329224440001063,0.009351360085674344,0.03979918744395672,0.009800024123466833,0.05705270987459787,0.012772273150471367,0.020470040635984788,0.012760851977602733,0.04012845567623202,0.013616355245277299,0.008283534546734472,0.0139911570668128,0.041555181988679024,0.014875151972950341,0.08648667259318898,0.015517421242016247,-0.02103158960664686,0.017620306772383347,-0.013990713156490031,0.016921386845825958,-0.034966270968961766,0.01647036671655894,1
2000-06-21,0.004996720351927664,0.009141867526467845,0.03718672750959584,0.009832005097034828,0.07146512983361042,0.012111290697006692,0.01041478990495115,0.012629251470431245,0.04774510642207108,0.013506054454613342,0.028038360575336263,0.013534426255397523,0.00045145418153769157,0.013414405272476533,0.05173374374951045,0.014711707485464211,-0.017525569327125012,0.017613037453109194,-0.02021534780629608,0.016900931620139777,-0.024750237466861336,0.016417372440791743,0
2000-06-22,-0.00640849770352947,0.010382789498154217,0.004499383582031058,0.00992150378279567,0.039959711976264245,0.012430957135658142,0.005575387392438458,0.012838791910537295,0.05522681277787278,0.013102915651316263,0.036401009948655805,0.01315782976295856,-0.0035324307129478427,0.01351532272081873,0.010323098460110813,0.014409003709322781,-0.02995362414628211,0.01773707601546612,-0.028082199075814884,0.016995143962707324,-0.034307447941848146,0.016516353425292125,0
2000-06-23,-0.01289923196326459,0.01068469871923863,-0.021390076496684785,0.008964404162947233,0.04864549226784387,0.011859643307293702,0.009302094225279944,0.012707727384602269,0.02401330254380518,0.012628943497023247,0.020259782780920332,0.013206781847272921,-0.008840807075587875,0.013573724778007399,0.011047829596768644,0.014398460023525468,-0.01076551254453495,0.0173394750041658,-0.030438170879707904,0.01701287488973451,-0.043961845116750276,0.01654744324143917,1
2000-06-26,0.011690652301292737,0.010827420897862256,-0.003720216602531856,0.009616294540231921,0.06030833132350821,0.012077160800303079,0.03791600787622418,0.012475277265662851,0.026029928999493634,0.012689116286732856,0.02100957173626483,0.01322652397032189,0.010182156040101198,0.01369066042235427,0.01905163837525503,0.014504947140452702,0.016014292611281178,0.017319101184218828,-0.02629735219555407,0.01706346937345996,-0.01428454833521009,0.01650004956261216,0
2000-06-27,-0.014301314067734161,0.009173629556266535,-0.006649697738454918,0.009737158769485874,0.020820265265500737,0.010147797159583784,0.03807378769614189,0.012470534395620668,0.0014911184575288061,0.012391485090138488,0.02114953349777604,0.013224011452293571,-0.010695387631721509,0.013571058989947928,0.022576259810223043,0.014451696422066933,0.067507750414733,0.015117187235111972,-0.04001051178510284,0.01706258243005556,-0.03296963533494601,0.016455141600778732,1
